Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 Utility [%]","Core 1 Utility [%]","Core 2 Utility [%]","Core 3 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU IA Cores [°C]","CPU Graphics [°C]","CPU System Agent [°C]","CPU Camera Unit (ISP) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","PL2 Power Limit [W]","GPU Clock [MHz]","Imaging Unit (IMGU) Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Trcd [T]","Trp [T]","Tras [T]","Command Rate [T]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
20.12.2022,10:17:46.386,3686,962,79.2,3104,840,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1960.1,1992.7,1989.6,1984.3,1873.8,1960.1,97.7,100.0,98.4,99.2,93.2,100.0,97.7,100.0,122.5,124.5,124.3,124.0,117.2,122.5,20,20,20,20,20,32,68,67,66,69,69,42,43,44,41,41,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,63,67,63,9.250,5.252,0.010,15.0,1950.0,550.0,0.5,0.0,0.0,0.0,0.0,0.0,50,98.2,99.9,99.7,99.5,93.9,1.8,0.1,0.3,0.5,6.1,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.016,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,2.291,0.000,0,
20.12.2022,10:17:48.434,3684,965,79.2,3104,840,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1978.6,1994.7,1978.0,1971.3,1970.6,1978.6,98.8,100.0,99.2,97.7,98.4,100.0,98.8,100.0,123.6,124.7,123.5,123.0,123.0,123.6,20,20,20,20,20,32,69,69,68,70,69,41,41,42,40,41,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,63,67,63,9.326,5.276,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.2,100.0,99.1,98.8,98.8,0.8,0.0,0.9,1.2,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.005,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.615,0.000,0,
20.12.2022,10:17:50.513,3684,965,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.7,1994.6,1977.2,1968.8,1970.2,1977.7,98.1,100.0,99.2,96.9,96.2,100.0,98.1,100.0,123.5,124.7,123.5,122.9,122.9,123.5,20,20,20,20,20,32,69,68,69,70,69,41,42,41,40,41,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,62,67,63,9.322,5.276,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.7,0.9,0.0,0.9,1.3,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.001,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.088,0.000,0,
20.12.2022,10:17:52.582,3682,966,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1978.6,1995.2,1976.7,1972.2,1970.4,1978.6,98.4,100.0,97.7,99.2,96.9,100.0,98.4,100.0,123.6,124.8,123.4,123.1,123.0,123.6,20,20,20,20,20,32,69,68,69,70,70,41,42,41,40,40,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,63,67,63,9.330,5.279,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.2,100.0,99.1,98.8,98.8,0.8,0.0,0.9,1.2,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.005,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.884,0.000,0,
20.12.2022,10:17:54.630,3684,965,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1974.9,1994.6,1976.9,1969.4,1958.5,1974.9,99.0,100.0,99.2,98.4,98.4,100.0,99.0,100.0,123.3,124.7,123.4,122.9,122.2,123.3,20,20,20,20,20,32,69,68,68,70,70,41,42,42,40,40,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,67,64,9.312,5.272,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.0,100.0,99.1,98.7,98.2,1.0,0.0,0.9,1.3,1.9,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.007,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,2.340,0.000,0,
20.12.2022,10:17:56.689,3683,965,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.1,1994.5,1975.0,1970.0,1968.9,1977.1,98.2,100.0,98.4,98.4,96.1,100.0,98.2,100.0,123.4,124.7,123.2,123.0,122.9,123.4,20,20,20,20,20,32,69,68,68,70,69,41,42,42,40,41,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,66,63,9.325,5.283,0.003,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.0,98.7,98.7,0.9,0.0,1.0,1.3,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.015,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.383,0.000,0,
20.12.2022,10:17:58.738,3682,966,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1978.2,1995.2,1976.7,1971.6,1969.3,1978.2,99.0,100.0,100.0,97.7,98.4,100.0,99.0,100.0,123.5,124.8,123.4,123.1,122.9,123.5,20,20,20,20,20,32,69,68,68,70,69,41,42,42,40,41,71,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,62,66,63,9.327,5.285,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.8,98.7,0.9,0.0,0.9,1.2,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,0.844,0.000,0,
20.12.2022,10:18:0.796,3684,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1978.5,1994.8,1976.6,1972.8,1969.8,1978.5,99.0,100.0,99.2,99.2,97.7,100.0,99.0,100.0,123.5,124.7,123.4,123.1,122.9,123.5,20,20,20,20,20,32,70,69,69,70,70,41,41,41,40,40,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,67,63,9.332,5.288,0.004,15.0,1950.0,550.0,0.2,0.0,0.0,0.0,0.0,0.0,50,99.2,100.0,99.1,98.9,98.7,0.8,0.0,1.0,1.1,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.1,0.1,0.000,0.018,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,2.744,0.000,0,
20.12.2022,10:18:2.855,3682,966,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.4,1994.9,1976.9,1969.2,1968.5,1977.4,98.4,100.0,98.4,98.4,96.9,100.0,98.4,100.0,123.5,124.7,123.4,122.9,122.8,123.5,20,20,20,20,20,32,69,69,69,69,70,41,41,41,41,40,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,67,64,9.317,5.277,0.002,15.0,1950.0,550.0,0.2,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.7,0.9,0.0,0.9,1.3,1.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.013,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,6.367,0.000,0,
20.12.2022,10:18:4.913,3682,966,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.2,1994.1,1976.5,1971.0,1967.3,1977.2,98.6,100.0,97.7,98.4,98.4,100.0,98.6,100.0,123.5,124.6,123.4,123.0,122.8,123.5,20,20,20,20,20,32,70,69,69,71,70,40,41,41,39,40,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,67,64,9.324,5.277,0.005,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,99.9,99.1,98.8,98.6,0.9,0.1,1.0,1.2,1.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.011,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,2.701,0.000,0,
20.12.2022,10:18:6.972,3684,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.9,1994.9,1975.4,1972.6,1968.7,1977.9,99.4,100.0,100.0,97.7,100.0,100.0,99.4,100.0,123.5,124.7,123.3,123.1,122.9,123.5,20,20,20,20,20,32,70,69,68,71,70,41,41,42,39,40,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,61,67,64,9.321,5.276,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.0,98.9,98.7,0.9,0.0,1.0,1.2,1.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.001,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,0.976,0.000,0,
20.12.2022,10:18:9.021,3682,966,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.5,1994.8,1978.2,1968.3,1968.9,1977.5,99.4,99.2,100.0,99.2,99.2,100.0,99.4,100.0,123.5,124.7,123.5,122.9,122.8,123.5,20,20,20,20,20,32,69,68,69,69,69,41,42,41,41,41,70,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,67,63,9.324,5.280,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.6,98.7,0.9,0.0,0.9,1.4,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,2.646,0.000,0,
20.12.2022,10:18:11.089,3685,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1976.6,1994.1,1976.2,1969.1,1967.1,1976.6,98.3,100.0,98.4,96.9,97.7,100.0,98.3,100.0,123.4,124.6,123.4,122.9,122.8,123.4,20,20,20,20,20,32,70,69,69,70,71,40,41,41,40,39,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,62,67,64,9.320,5.277,0.005,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,99.9,99.0,98.7,98.6,1.0,0.1,1.0,1.3,1.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.013,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.837,0.000,0,
20.12.2022,10:18:13.168,3685,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1978.2,1994.6,1977.8,1968.9,1971.7,1978.2,99.0,100.0,99.2,98.4,98.4,100.0,99.0,100.0,123.5,124.7,123.5,122.8,123.1,123.5,20,20,20,20,20,32,70,69,69,70,70,41,41,41,40,40,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,62,67,63,9.331,5.286,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.8,0.9,0.0,0.9,1.3,1.2,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.119,0.000,0,
20.12.2022,10:18:15.226,3683,965,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1979.1,1995.1,1978.6,1971.7,1970.9,1979.1,99.2,100.0,99.2,99.2,98.4,100.0,99.2,100.0,123.6,124.7,123.5,123.1,123.0,123.6,20,20,20,20,20,32,70,69,69,71,70,40,41,41,39,40,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,67,63,9.330,5.282,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.2,100.0,99.2,98.8,98.8,0.8,0.0,0.9,1.2,1.2,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,0.692,0.000,0,
20.12.2022,10:18:17.265,3685,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.8,1995.2,1976.0,1969.9,1970.2,1977.8,99.6,100.0,100.0,100.0,98.4,100.0,99.6,100.0,123.5,124.7,123.4,123.0,123.0,123.5,20,20,20,20,20,32,70,69,69,71,71,40,41,41,39,39,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,62,66,63,9.323,5.276,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.0,98.7,98.7,0.9,0.0,1.0,1.3,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.003,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,3.393,0.000,0,
20.12.2022,10:18:19.344,3683,965,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1953.7,1994.4,1977.8,1901.2,1941.5,1953.7,97.3,100.0,95.4,95.4,98.4,100.0,97.3,100.0,122.0,124.6,123.4,118.7,121.1,122.0,20,20,20,20,20,32,70,69,69,70,71,40,41,41,40,39,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,62,67,64,9.248,5.216,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,97.9,100.0,99.1,95.3,97.3,2.1,0.0,0.9,4.7,2.7,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.005,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.124,0.000,0,
20.12.2022,10:18:21.402,3685,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.7,1995.2,1977.6,1970.3,1967.8,1977.7,99.8,100.0,100.0,99.2,100.0,100.0,99.8,100.0,123.5,124.8,123.4,123.0,122.8,123.5,20,20,20,20,20,32,70,69,69,70,70,41,41,41,40,40,69,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,63,67,63,9.327,5.282,0.005,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.6,0.9,0.0,0.9,1.3,1.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.002,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.875,0.054,0,
20.12.2022,10:18:23.471,3685,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.8,1995.2,1976.2,1970.3,1969.4,1977.8,98.8,100.0,98.4,97.7,99.2,100.0,98.8,100.0,123.5,124.8,123.4,123.0,123.0,123.5,20,20,20,20,20,32,69,69,69,70,69,41,41,41,40,41,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,63,67,64,9.326,5.278,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.0,98.7,98.7,0.9,0.0,1.0,1.3,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.011,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,0.888,0.108,0,
20.12.2022,10:18:25.520,3683,965,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1979.0,1995.2,1978.2,1972.1,1970.4,1979.0,98.6,100.0,98.4,97.7,98.4,100.0,98.6,100.0,123.6,124.7,123.6,123.1,123.0,123.6,20,20,20,20,20,32,70,69,69,70,71,40,41,41,40,39,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,66,64,9.327,5.284,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.2,100.0,99.1,98.8,98.8,0.8,0.0,0.9,1.2,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,2.669,0.084,0,
20.12.2022,10:18:27.578,3685,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.3,1995.1,1978.9,1969.3,1965.9,1977.3,99.0,100.0,99.2,98.4,98.4,100.0,99.0,100.0,123.5,124.7,123.6,122.9,122.7,123.5,20,20,20,20,20,32,70,69,69,70,70,41,41,41,40,40,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,63,67,64,9.319,5.280,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.2,98.7,98.5,0.9,0.0,0.8,1.3,1.5,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.585,0.124,0,
20.12.2022,10:18:29.627,3685,964,79.2,3104,840,78.6,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.7,1995.0,1976.6,1969.9,1969.4,1977.7,98.4,100.0,99.2,97.7,96.9,100.0,98.4,100.0,123.5,124.7,123.3,122.9,122.9,123.5,20,20,20,20,20,32,70,69,69,70,71,40,41,41,40,39,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,62,67,64,9.331,5.285,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.7,0.9,0.0,1.0,1.3,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.001,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,0.772,0.109,0,
20.12.2022,10:18:31.696,3683,965,79.2,3105,840,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.9,1994.8,1977.2,1969.2,1970.2,1977.9,98.7,100.0,97.7,100.0,96.9,100.0,98.7,100.0,123.5,124.7,123.5,122.9,122.9,123.5,20,20,20,20,20,32,70,69,69,70,70,41,41,41,40,40,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,63,67,63,9.324,5.278,0.004,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.7,0.9,0.0,0.9,1.3,1.3,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.000,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,1.954,0.122,0,
20.12.2022,10:18:33.764,3685,964,79.2,3105,840,78.7,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.0,1994.8,1976.4,1969.1,1967.7,1977.0,98.8,100.0,100.0,97.7,97.7,100.0,98.8,100.0,123.4,124.7,123.4,122.9,122.9,123.4,20,20,20,20,20,32,70,69,69,70,70,41,41,41,40,40,69,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,64,67,63,9.317,5.273,0.002,15.0,1950.0,550.0,0.1,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.6,0.9,0.0,1.0,1.3,1.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.013,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,5.351,0.054,0,
20.12.2022,10:18:35.813,3684,964,79.2,3100,844,78.5,25.1,1.205,1.205,1.205,1.205,1.205,2000.2,2000.2,2000.2,2000.2,2000.2,100.0,533.3,1977.2,1994.6,1976.9,1969.9,1967.5,1977.2,98.5,100.0,99.2,96.9,97.7,100.0,98.5,100.0,123.4,124.6,123.4,122.9,122.8,123.4,20,20,20,20,20,32,69,68,69,70,70,41,42,41,40,40,71,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,62,67,63,9.318,5.278,0.003,15.0,1950.0,550.0,0.2,0.0,0.0,0.0,0.0,0.0,50,99.1,100.0,99.1,98.7,98.6,0.9,0.0,0.9,1.3,1.4,1200.0,18.00,22,22,51,1,30,No,No,23896,23290,0.0,0.0,0.0,0.000,0.009,3156,831,0.0,0.0,0.0,0.000,0.000,0,0,0,0,0.000,0.000,0,0,0.000,0.000,63,1,4.528,0.000,0,
