Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 Utility [%]","Core 1 Utility [%]","Core 2 Utility [%]","Core 3 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU IA Cores [°C]","CPU Graphics [°C]","CPU System Agent [°C]","CPU Camera Unit (ISP) [°C]","iGPU VID [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","GPU Clock [MHz]","Imaging Unit (IMGU) Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core C6 Residency (avg) [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Command Rate [T]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
31.8.2022,14:48:36.499,7004,2290,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.2,1994.2,1994.2,1994.2,1994.2,1994.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.5,124.5,124.6,20,20,20,20,20,32,99,99,98,98,99,12,11,12,12,11,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,100,93,97,93,1.344,7.583,6.182,7.625,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.007,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,5.394,0.135,104,3,5.394,0.135,0,0,0.000,0.000,0,
31.8.2022,14:48:38.629,7003,2292,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.2,1993.3,1993.2,1993.3,1993.1,1993.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.4,124.5,124.5,124.4,124.4,124.4,20,20,20,20,20,32,99,99,98,99,99,11,11,12,11,11,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,94,97,93,1.344,7.587,6.179,7.624,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.046,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.301,0.052,104,3,1.301,0.052,0,0,0.000,0.000,0,
31.8.2022,14:48:40.729,7003,2292,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1992.8,1992.7,1992.8,1992.8,1992.7,1992.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.4,124.4,124.5,20,20,20,20,20,32,98,97,99,97,97,13,13,11,13,13,97,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,97,93,1.344,7.134,6.176,7.614,12.0,15.0,500.0,550.0,0.7,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.003,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.804,0.030,104,3,1.804,0.030,0,0,0.000,0.000,0,
31.8.2022,14:48:42.839,7002,2292,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.7,1993.6,1993.6,1993.7,1994.0,1993.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.5,124.5,20,20,20,20,20,32,99,98,99,98,99,12,12,11,12,11,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,94,97,93,1.344,7.435,6.180,7.589,12.0,15.0,500.0,550.0,0.4,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.022,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.174,0.000,104,3,1.174,0.000,0,0,0.000,0.000,0,
31.8.2022,14:48:44.959,7001,2294,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.8,1993.8,1993.7,1993.8,1993.8,1993.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.5,124.5,20,20,20,20,20,32,99,98,98,99,99,12,12,12,11,11,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,97,93,1.344,7.525,6.180,7.592,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,2.143,0.000,104,3,2.143,0.000,0,0,0.000,0.000,0,
31.8.2022,14:48:47.059,7002,2293,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.7,1993.7,1993.7,1993.8,1993.8,1993.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.4,124.5,124.5,124.5,124.5,20,20,20,20,20,32,98,98,98,98,98,12,12,12,12,12,98,98,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,94,97,93,1.344,7.573,6.180,7.624,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.024,0.000,104,3,1.024,0.000,0,0,0.000,0.000,0,
31.8.2022,14:48:49.159,7002,2293,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.8,1994.8,1994.8,1994.9,1994.9,1994.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.7,124.7,124.7,20,20,20,20,20,32,98,98,98,99,98,12,12,12,11,12,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,97,93,1.344,7.548,6.185,7.625,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,3.391,0.000,104,3,3.391,0.000,0,0,0.000,0.000,0,
31.8.2022,14:48:51.229,7002,2293,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.9,1993.9,1993.9,1994.0,1994.0,1993.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.5,124.5,124.5,124.5,20,20,20,20,20,32,99,98,99,99,98,12,12,11,11,12,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,94,97,93,1.344,7.482,6.181,7.625,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,3.252,0.000,104,3,3.252,0.000,0,0,0.000,0.000,0,
31.8.2022,14:48:53.309,7002,2293,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.7,1993.7,1993.7,1993.8,1993.8,1993.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.5,124.5,124.4,124.5,124.5,124.5,20,20,20,20,20,32,98,98,99,98,98,12,12,11,12,12,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,97,93,1.344,7.480,6.180,7.609,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.019,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,2.624,0.000,104,3,2.624,0.000,0,0,0.000,0.000,0,
31.8.2022,14:48:55.429,7002,2293,75.3,6762,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.7,1994.6,1994.6,1994.7,1994.7,1994.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.5,124.6,124.6,20,20,20,20,20,32,99,99,99,98,99,11,11,11,12,11,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,97,93,1.344,7.517,6.185,7.626,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.009,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,3.612,0.102,104,3,3.612,0.102,0,0,0.000,0.000,0,
31.8.2022,14:48:57.519,7002,2293,75.3,6762,1252,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.9,1993.9,1993.9,1994.0,1993.8,1993.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.7,124.6,124.6,20,20,20,20,20,32,97,97,98,96,96,13,13,12,14,14,97,98,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,97,93,96,93,1.344,6.835,6.182,7.612,12.0,15.0,500.0,550.0,0.8,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.021,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.341,0.311,104,3,1.331,0.309,0,0,0.000,0.000,0,
31.8.2022,14:48:59.599,7003,2292,75.3,6763,1252,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.3,1994.3,1994.3,1994.3,1994.3,1994.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.7,124.6,124.6,124.6,124.6,20,20,20,20,20,32,99,98,99,98,99,12,12,11,12,11,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,97,93,1.344,7.411,6.180,7.601,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.053,0.000,104,3,1.060,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:1.679,7003,2292,75.3,6763,1252,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.4,1994.4,1994.4,1994.4,1994.5,1994.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.6,124.6,124.6,20,20,20,20,20,32,99,99,99,98,98,12,11,11,12,12,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,94,97,93,1.344,7.475,6.182,7.621,12.0,15.0,500.0,550.0,0.4,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.001,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,7.867,0.000,104,3,7.867,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:3.769,7003,2292,75.3,6763,1252,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.9,1994.9,1994.9,1994.9,1994.9,1994.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.6,124.7,124.7,124.7,124.7,20,20,20,20,20,32,99,98,98,99,99,12,12,12,11,11,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,97,93,1.344,7.481,6.185,7.590,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,4.380,0.000,104,3,4.380,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:5.859,7003,2292,75.3,6763,1252,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1993.9,1993.9,1993.9,1994.0,1994.0,1993.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.5,124.5,124.6,124.6,124.6,20,20,20,20,20,32,99,99,98,98,99,12,11,12,12,11,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,94,97,93,1.344,7.507,6.181,7.589,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.007,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.582,0.000,104,3,1.582,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:7.979,7003,2292,75.3,6763,1252,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.8,1994.8,1994.8,1994.8,1994.8,1994.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.6,124.7,124.7,124.7,20,20,20,20,20,32,98,98,98,98,99,12,12,12,12,11,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,93,96,93,1.344,7.501,6.185,7.599,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.019,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.654,0.000,104,3,1.654,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:10.059,7002,2293,75.3,6761,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.1,1994.2,1994.1,1994.2,1994.1,1994.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.5,124.6,124.6,124.5,124.6,20,20,20,20,20,32,99,99,98,99,98,12,11,12,11,12,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,93,97,93,1.344,7.483,6.182,7.624,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.042,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,0.931,0.000,104,3,0.931,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:12.189,7003,2291,75.3,6761,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.5,1994.4,1994.5,1994.5,1994.6,1994.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.6,124.6,124.6,20,20,20,20,20,32,98,98,98,99,98,12,12,12,11,12,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,92,97,94,1.344,7.498,6.183,7.612,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.025,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.000,0.000,104,3,1.000,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:14.289,7002,2292,75.3,6761,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.9,1994.9,1994.9,1994.9,1994.9,1994.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.7,124.7,124.7,20,20,20,20,20,32,99,99,98,98,99,12,11,12,12,11,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,94,96,93,1.344,7.519,6.185,7.596,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.002,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,0.893,0.118,104,3,0.893,0.118,0,0,0.000,0.000,0,
31.8.2022,14:49:16.389,7003,2291,75.3,6761,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1995.2,1995.2,1995.2,1995.2,1995.2,1995.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.7,124.7,124.7,124.8,124.8,124.7,20,20,20,20,20,32,99,98,100,99,97,12,12,10,11,13,99,100,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,93,97,91,1.344,7.481,6.186,7.590,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,1.897,0.119,104,3,1.897,0.119,0,0,0.000,0.000,0,
31.8.2022,14:49:18.449,7003,2291,75.3,6761,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.5,1994.5,1994.5,1994.6,1994.5,1994.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.7,124.6,124.7,124.6,124.6,20,20,20,20,20,32,99,98,99,98,99,12,12,11,12,11,98,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,93,97,93,1.344,7.518,6.183,7.595,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.005,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,0.791,0.060,104,3,0.791,0.060,0,0,0.000,0.000,0,
31.8.2022,14:49:20.529,7003,2291,75.3,6761,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.3,1994.3,1994.3,1994.4,1994.4,1994.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.7,124.6,124.6,20,20,20,20,20,32,98,98,98,98,97,12,12,12,12,13,98,98,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,99,93,96,93,1.344,7.504,6.183,7.594,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.0,0.0,0.000,0.000,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,0.962,0.000,104,3,0.962,0.000,0,0,0.000,0.000,0,
31.8.2022,14:49:22.639,7003,2291,75.3,6761,1253,84.3,8.8,1.205,1.205,1.205,1.205,1.205,2000.0,2000.0,2000.0,2000.0,2000.0,100.0,533.3,1994.0,1994.0,1994.0,1994.0,1994.0,1994.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,124.6,124.6,124.6,124.6,124.6,124.6,20,20,20,20,20,32,98,98,99,98,98,12,12,11,12,12,99,99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,98,93,96,93,1.344,7.504,6.184,7.592,12.0,15.0,500.0,550.0,0.3,0.0,0.0,0.0,0.0,0.0,131,0.0,99.9,99.9,99.9,99.9,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,12.00,11,11,11,28,1,65,100.0,No,No,52,32,0.0,0.1,0.1,0.000,0.021,1933,1100,0.0,0.0,0.0,0.000,0.000,104,3,3.426,1.270,104,3,3.426,1.270,0,0,0.000,0.000,0,
