Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 T0 Utility [%]","Core 0 T1 Utility [%]","Core 1 T0 Utility [%]","Core 1 T1 Utility [%]","Core 2 T0 Utility [%]","Core 2 T1 Utility [%]","Core 3 T0 Utility [%]","Core 3 T1 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total System Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core C7 Residency (avg) [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
6.9.2022,16:15:19.220,15740,7060,69.0,7100,8661,45.0,42.0,1.081,1.077,1.082,1.080,1.085,0.891,0.751,4327.7,4327.7,4327.7,4327.7,4327.7,100.6,3522.6,1362.9,937.7,887.6,1820.8,1443.5,1104.0,816.6,1706.0,2186.9,1362.9,29.5,18.3,19.8,39.6,30.5,25.1,15.2,36.6,51.1,51.1,29.5,100.0,74.9,50.4,48.7,99.9,79.8,60.3,44.7,94.1,121.0,74.9,43.0,43.0,43.0,43.0,43.0,35.0,79,69,85,75,86,21,31,15,25,14,86,86,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,85,85,67,26.154,22.038,0.266,36.506,1.950,0.524,40.0,57.0,0.708,100.6,7.2,0.0,0.0,0.0,0.0,0.0,891,2,0.0,0.0,0.0,30.8,21.9,20.3,41.5,32.2,24.9,18.9,37.9,48.7,40.0,57.1,26.9,57.9,18.2,805.2,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,97.0,No,No,2530,2605,0.6,0.3,0.8,0.034,0.082,68050,80452,17.117,62.305,100.0,0.0,8381,2010,5.093,0.341,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:21.286,15776,7025,69.1,7144,8616,45.3,42.0,1.081,1.077,1.085,1.075,1.085,0.911,0.753,4290.6,4290.6,4290.6,4290.6,4290.6,99.8,3592.1,1510.4,1046.7,1035.0,1841.3,1495.4,1338.6,1320.0,2078.0,1927.9,1510.4,32.5,23.6,23.6,37.4,32.8,29.7,25.9,44.2,42.7,44.2,32.5,100.0,82.8,56.2,56.8,100.3,82.4,72.6,72.9,114.4,106.8,82.8,43.0,43.0,43.0,43.0,43.0,36.0,76,69,86,65,85,24,31,14,35,15,88,86,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,87,87,68,26.523,22.001,0.781,37.527,1.987,0.584,40.0,57.0,0.543,99.8,18.6,0.0,0.0,0.0,0.0,0.0,918,2,0.0,0.0,0.0,34.4,24.9,23.9,42.6,33.5,30.8,29.8,46.6,43.0,36.7,55.5,31.1,44.3,15.7,798.3,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,1.9,0.3,2.2,0.554,0.201,68051,80452,17.118,62.305,100.0,0.0,8381,2010,0.398,0.909,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:23.323,15836,6965,69.4,7217,8544,45.7,41.8,1.081,1.077,1.085,1.077,1.082,0.891,0.751,4290.6,4290.6,4290.6,4290.6,4290.6,99.8,3492.4,1812.7,1697.6,1371.5,1832.5,2148.8,1591.6,1580.6,1884.5,2394.9,1812.7,39.9,38.1,32.0,38.9,48.0,35.1,33.5,38.9,54.9,54.9,39.9,100.0,99.6,92.4,75.4,100.2,118.7,87.0,87.1,103.6,132.6,99.6,43.0,43.0,43.0,43.0,43.0,35.0,78,69,90,69,82,23,31,10,31,18,92,90,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,88,88,67,27.880,22.813,1.017,39.050,2.042,0.616,40.0,57.0,0.787,99.8,25.5,0.0,0.0,0.0,0.0,0.0,943,2,0.0,0.0,0.0,41.8,39.5,32.0,42.9,48.7,37.4,36.2,43.4,54.1,28.2,37.5,20.3,36.3,18.5,798.3,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,8.0,5.0,13.0,4.633,0.161,68060,80453,17.117,62.305,100.0,0.0,8381,2010,59.350,3.870,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:25.375,15837,6964,69.4,7220,8540,45.8,41.8,1.081,1.077,1.085,1.077,1.082,0.891,0.751,4308.0,4308.0,4308.0,4308.0,4308.0,100.2,3506.5,1498.1,998.8,1308.0,1645.3,1485.7,1205.9,1304.4,1755.1,2281.6,1498.1,31.8,21.3,24.4,35.1,31.2,25.9,28.2,35.8,52.6,52.6,31.8,100.0,82.1,53.7,71.9,89.4,82.0,65.4,71.9,96.5,126.3,82.1,43.0,43.0,43.0,43.0,43.0,35.0,77,70,89,71,79,23,30,11,29,21,89,89,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,84,84,68,26.959,22.116,0.683,37.827,2.015,0.580,40.0,57.0,0.932,100.2,17.9,0.0,0.0,0.0,0.0,0.0,955,2,0.0,0.0,0.0,34.1,23.8,29.9,38.3,33.5,27.9,29.4,39.4,50.8,35.8,50.3,32.1,44.5,16.4,801.5,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,1.1,0.3,1.4,0.305,0.117,68061,80453,17.115,62.305,100.0,0.0,8381,2010,0.134,0.139,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:27.452,15873,6928,69.6,7237,8523,45.9,41.8,1.081,1.080,1.082,1.080,1.082,0.891,0.748,4308.0,4308.0,4308.0,4308.0,4308.0,100.2,3506.5,1731.7,1584.0,1159.0,1516.8,2249.7,1922.2,1248.5,1922.3,2250.8,1731.7,37.5,32.0,25.9,35.8,49.6,41.2,24.4,40.4,50.3,50.3,37.5,100.0,94.9,85.9,63.7,81.7,124.5,105.3,68.2,106.0,124.0,94.9,43.0,43.0,43.0,43.0,43.0,35.0,80,79,86,74,81,20,21,14,26,19,83,86,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,89,89,68,26.937,22.120,0.868,38.110,2.028,0.603,40.0,57.0,0.704,601.1,24.0,0.0,0.0,0.0,0.0,0.0,886,2,0.0,0.0,0.0,39.9,37.3,26.9,35.9,51.0,44.0,28.8,44.2,51.3,27.3,43.6,20.1,28.0,17.7,801.5,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,1.8,0.2,2.0,0.601,0.244,68062,80453,17.116,62.305,100.0,0.0,8381,2010,4.956,0.357,0,0,0.000,0.000,0,0,0.000,0.000,0,0.698,
6.9.2022,16:15:29.487,15843,6958,69.4,7246,8515,45.9,41.8,1.081,1.077,1.080,1.080,1.085,0.908,0.751,4341.3,4341.3,4341.3,4341.3,4341.3,101.0,3634.6,1909.4,1823.5,1169.3,2365.6,1675.0,2259.2,1354.8,2291.3,2336.3,1909.4,45.3,41.3,29.5,52.6,37.8,60.6,32.3,51.8,56.8,60.6,45.3,100.0,105.2,99.8,64.1,130.7,92.4,123.9,75.0,126.2,129.9,105.3,43.0,43.0,43.0,43.0,43.0,36.0,79,73,76,79,86,22,27,24,21,14,86,86,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,88,88,68,29.034,24.396,0.601,40.310,2.045,0.611,40.0,57.0,0.772,101.0,15.7,0.0,0.0,0.0,0.0,0.0,892,2,0.0,0.0,0.0,44.7,43.3,27.9,55.4,38.9,53.0,31.8,53.2,54.1,12.2,27.9,3.9,14.8,2.2,807.7,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,97.0,No,No,2530,2605,2.7,0.3,3.0,1.953,0.518,68066,80454,17.118,62.305,100.0,0.0,8381,2010,0.093,0.096,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:31.524,15841,6960,69.4,7247,8513,45.9,41.7,1.082,1.080,1.085,1.080,1.082,0.891,0.748,4341.3,4341.3,4341.3,4341.3,4341.3,101.0,3533.6,1733.5,1536.8,1438.1,2265.3,1578.1,2149.3,1146.4,2034.5,1719.5,1733.5,40.4,36.1,34.3,45.3,41.2,51.9,27.6,49.2,37.4,51.9,40.4,100.0,94.5,82.0,78.5,123.4,86.7,117.1,62.7,111.2,94.6,94.5,43.0,43.0,43.0,43.0,43.0,35.0,81,76,90,81,75,20,24,10,19,25,90,90,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,91,91,69,26.912,22.623,0.389,38.164,2.035,0.601,40.0,57.0,0.642,101.0,10.7,0.0,0.0,0.0,0.0,0.0,910,2,0.0,0.0,0.0,40.1,36.3,33.6,52.3,36.2,49.6,26.7,46.9,39.4,24.6,33.7,15.7,28.9,20.1,807.7,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,3.7,0.3,4.0,1.892,0.317,68070,80455,17.116,62.305,100.0,0.0,8381,2010,188.223,33.738,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:33.582,15829,6972,69.4,7256,8505,46.0,41.7,1.114,1.237,1.077,1.237,0.902,0.911,0.751,4314.7,4761.1,4265.1,4761.1,3471.6,99.2,3570.8,952.1,595.2,820.7,983.7,622.9,793.1,2257.7,799.9,744.0,952.1,18.6,11.4,17.5,17.5,10.6,16.7,47.3,14.5,13.7,47.3,18.6,100.0,52.1,32.9,45.0,52.7,34.1,43.2,125.1,43.2,40.8,52.1,43.5,48.0,43.0,48.0,35.0,36.0,72,75,69,77,65,29,25,31,23,35,77,77,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,85,85,67,17.873,13.256,0.825,28.113,1.921,0.474,40.0,57.0,0.693,99.2,16.4,0.0,0.0,0.0,0.0,0.0,892,2,0.0,0.0,0.0,21.9,15.2,18.6,24.6,14.1,18.4,48.9,18.7,17.0,54.1,62.4,57.9,32.6,63.5,793.5,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,0.9,0.7,1.6,0.394,0.702,68070,80456,17.118,62.305,100.0,0.0,8381,2010,14.074,4.208,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:35.617,15796,7005,69.2,7226,8535,45.8,41.7,1.077,1.075,1.082,1.075,1.077,0.911,0.753,4265.1,4265.1,4265.1,4265.1,4265.1,99.2,3570.8,777.1,859.7,550.9,1662.0,571.0,606.1,1540.3,298.5,128.4,777.1,14.9,14.5,9.1,35.1,9.9,9.9,34.3,4.5,1.5,35.1,14.9,100.0,42.3,45.0,30.2,91.0,31.3,33.0,85.4,15.5,6.6,42.3,43.0,43.0,43.0,43.0,43.0,36.0,68,63,85,60,65,32,37,15,40,35,85,85,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,65,16.038,11.407,0.854,25.872,1.886,0.441,39.8,57.0,0.725,99.2,14.2,0.0,0.0,0.0,0.0,0.0,887,2,0.0,0.0,0.0,17.6,19.2,12.5,37.7,12.4,13.9,33.9,7.8,3.5,62.4,66.9,46.2,49.7,86.8,793.5,8.00,22,22,22,52,74,560,1,1,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,0.6,0.3,0.9,0.187,0.245,68071,80457,17.116,62.305,100.0,0.0,8382,2010,5.077,0.304,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:37.657,15785,7016,69.2,7217,8543,45.7,41.7,1.159,1.230,1.252,1.075,1.077,0.911,0.753,4563.0,4813.8,4813.8,4312.3,4312.3,100.3,3610.3,674.6,203.7,256.2,1248.4,1041.7,139.7,35.4,978.6,1493.4,674.6,14.1,3.0,5.3,26.7,21.3,3.0,0.7,20.6,32.3,32.3,14.1,100.0,37.1,10.6,14.1,68.4,57.7,7.0,1.7,54.0,82.9,37.1,45.5,48.0,48.0,43.0,43.0,36.0,69,66,85,60,65,31,34,15,40,35,85,85,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,92,92,65,14.864,11.083,0.003,24.148,1.838,0.354,39.8,57.0,0.799,100.3,0.1,0.0,0.0,0.0,0.0,0.0,857,2,0.0,0.0,0.0,15.0,5.8,5.7,28.3,22.0,3.6,1.5,21.0,31.7,67.6,85.3,46.9,92.1,46.3,802.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,97.0,No,No,2530,2605,0.3,0.8,1.1,0.098,0.724,68071,80458,17.116,62.305,100.0,0.0,8382,2010,0.075,0.124,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:39.702,15760,7041,69.1,7193,8567,45.6,41.7,1.079,1.075,1.080,1.077,1.082,0.893,0.756,4312.3,4312.3,4312.3,4312.3,4312.3,100.3,3510.0,692.8,162.4,115.7,573.3,103.6,1796.2,1122.8,1501.7,167.0,692.8,14.1,4.6,2.3,10.7,1.5,36.9,22.3,32.3,2.2,36.9,14.1,100.0,37.7,7.5,5.8,30.8,5.1,98.8,62.0,82.7,8.7,37.7,43.0,43.0,43.0,43.0,43.0,35.0,71,62,76,67,79,29,38,24,33,21,79,79,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,64,14.632,10.979,0.102,23.875,1.823,0.371,40.0,57.0,0.586,100.3,3.2,0.0,0.0,0.0,0.0,0.0,840,2,0.0,0.0,0.0,15.3,4.6,2.9,12.8,2.6,39.3,23.8,32.4,3.9,67.9,90.3,83.2,35.2,62.8,802.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,97.0,No,No,2530,2605,0.2,0.3,0.5,0.006,0.232,68071,80459,17.116,62.305,100.0,0.0,8382,2010,4.949,0.133,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:41.735,15748,7052,69.0,7181,8580,45.5,41.7,1.117,1.237,1.077,1.077,1.077,0.913,0.756,4440.8,4817.1,4315.4,4315.4,4315.4,100.4,3612.9,833.0,802.4,818.4,813.2,709.8,900.5,289.1,1987.9,342.5,833.0,16.9,19.0,16.0,12.9,14.5,16.7,7.6,42.7,6.1,42.7,16.9,100.0,45.7,43.4,45.4,44.2,39.3,48.5,15.8,109.9,18.9,45.7,44.3,48.0,43.0,43.0,43.0,36.0,67,76,64,67,60,33,24,36,33,40,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,63,16.477,11.434,1.233,26.409,1.883,0.460,39.8,57.0,0.760,100.4,18.2,0.0,0.0,0.0,0.0,0.0,862,2,0.0,0.0,0.0,19.2,19.3,18.4,19.1,15.9,22.9,6.8,43.5,8.1,60.6,62.5,66.6,66.6,46.7,802.9,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,0.6,0.4,1.0,0.034,0.516,68071,80460,17.117,62.305,100.0,0.0,8382,2010,0.174,0.052,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:43.779,15750,7051,69.0,7172,8589,45.5,41.7,1.197,1.075,1.240,1.222,1.250,0.913,0.756,4691.7,4315.4,4817.1,4817.1,4817.1,100.4,3612.9,817.4,352.7,419.5,549.3,640.7,915.0,1607.8,550.5,1503.8,817.4,15.6,3.8,7.6,10.0,13.0,17.6,33.0,9.2,30.7,33.0,15.6,100.0,44.5,17.6,22.9,29.2,35.2,49.4,89.0,29.7,83.1,44.5,46.8,43.0,48.0,48.0,48.0,36.0,67,63,70,60,74,33,37,30,40,26,75,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,64,16.152,11.397,1.115,25.939,1.861,0.461,39.3,57.0,0.614,752.7,17.9,0.0,0.0,0.0,0.0,0.0,880,2,0.0,0.0,0.0,18.6,9.3,10.1,13.1,14.4,21.7,34.5,13.1,32.8,61.6,77.6,72.7,42.0,54.1,802.9,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,0.6,0.4,1.0,0.090,0.114,68071,80460,17.116,62.305,100.0,0.0,8382,2010,4.929,0.159,0,0,0.000,0.000,0,0,0.000,0.000,0,0.740,
6.9.2022,16:15:45.817,15753,7048,69.0,7181,8580,45.5,41.7,1.236,1.227,1.240,1.222,1.252,0.913,0.756,4704.0,4704.0,4704.0,4704.0,4704.0,98.0,3528.0,851.4,554.5,297.1,595.5,797.7,1109.5,1592.5,709.3,1154.9,851.4,17.2,9.1,3.8,11.4,16.7,23.6,35.8,15.2,22.1,35.8,17.2,100.0,46.5,29.4,15.9,31.8,43.9,60.3,88.1,38.4,63.7,46.5,48.0,48.0,48.0,48.0,48.0,36.0,68,64,70,59,78,32,36,30,41,22,78,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,64,16.308,11.480,1.141,26.163,1.849,0.468,39.5,57.0,0.672,98.0,19.3,0.0,0.0,0.0,0.0,0.0,884,2,0.0,0.0,0.0,19.5,14.0,7.3,14.4,17.8,26.0,34.4,16.7,25.4,60.6,76.7,69.5,37.9,58.2,784.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,0.3,0.4,0.7,0.005,0.169,68071,80460,17.117,62.305,100.0,0.0,8382,2010,0.227,0.256,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,16:15:47.859,15744,7056,69.0,7173,8587,45.5,41.7,1.142,1.237,1.235,1.227,0.870,0.913,0.756,4336.5,4704.0,4704.0,4704.0,3234.0,98.0,3528.0,831.1,818.7,445.5,509.2,859.2,890.5,829.5,1239.0,1057.2,831.1,16.3,14.5,10.6,6.1,16.0,19.0,16.7,25.1,22.1,25.1,16.3,100.0,45.2,43.4,24.2,27.0,47.3,47.7,45.6,68.0,58.4,45.2,44.3,48.0,48.0,48.0,33.0,36.0,66,77,64,64,59,34,23,36,36,41,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,63,16.478,11.704,0.994,26.429,1.854,0.467,39.0,57.0,0.760,98.0,16.4,0.0,0.0,0.0,0.0,0.0,887,2,0.0,0.0,0.0,18.9,19.1,10.4,12.3,19.0,21.8,18.2,27.5,23.1,61.3,69.1,69.8,56.8,49.6,784.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,38,97.0,No,No,2530,2605,0.7,1.1,1.7,0.280,0.334,68072,80461,17.116,62.305,100.0,0.0,8382,2010,4.910,0.052,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
